Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND52334,Sean Carter,57,6420,7/29/2021 0:00,Jeremy Vasquez,American,Developer IV,High,Jade,271200.0403,17507.61,2,5173.4405,895088.3495,1756146.092,993130.8935,183123.6477,29229.187,1600338.233,2,2,Institutional,Female,Victor Rogers
IND47388,Johnny Garrett,70,36251,11/17/2016 0:00,Samuel Fowler,Asian,Budget/Accounting Analyst III,High,Jade,350850.2624,12283.04,1,8206.2904,123596.528,228896.077,58923.74259,134164.8293,30900.9096,1006128.71,0,4,Institutional,Female,Eugene Cunningham
IND63480,Jeremy Lopez,58,31240,4/28/2005 0:00,Raymond Alexander,European,Help Desk Operator,Mid,Silver,251072.0784,3631.32,1,5244.7824,641151.1392,817895.515,487591.557,280915.6519,32017.8144,924897.2304,3,2,Private Bank,Female,Joe Carroll
IND71563,Brandon Reid,62,39493,9/19/2001 0:00,Stephen Payne,American,Structural Analysis Engineer,Low,Jade,161123.826,11458.16,2,3151.3788,554732.6084,1028685.153,244094.7821,633949.0197,22002.0204,1760849.714,1,3,Private Bank,Male,Steve Sanchez
IND47672,Todd Henderson,75,32361,4/28/2016 0:00,Shawn Long,European,Software Engineer II,Mid,Jade,102807.1344,19985.18,1,1293.6088,218935.7784,1015453.757,288879.086,469209.6669,35229.5944,848191.9072,1,3,Private Bank,Female,Lawrence Sanchez
IND47218,Samuel Hicks,42,9008,7/31/2019 0:00,Jeremy Vasquez,African,Senior Quality Engineer,High,Silver,140159.1136,28243.6,1,2727.5072,2000230.989,2845491.67,1548282.232,435192.8436,74000.5376,2796260.966,0,4,Private Bank,Male,Peter Castillo
IND40866,Kathy Torres,81,15439,7/23/2010 0:00,Paul Holmes,Asian,Safety Technician III,High,Silver,35474.9472,2043,1,273.2292,39071.7756,365564.0921,221143.7101,170325.7881,7597.9296,321006.1104,0,1,Private Bank,Female,Victor Gutierrez
IND55731,George Shaw,55,43369,7/10/1995 0:00,Patrick Graham,European,Sales Associate,Low,Silver,227879.19,10781.1,1,4092.903,540899.829,691789.7907,472044.7984,297388.223,10971.477,479931.777,0,2,Private Bank,Male,Daniel Carroll
IND18241,Linda Lane,66,32053,3/22/2013 0:00,Jesse Evans,Asian,Developer II,Mid,Gold,146037.504,10045.6,1,1429.1838,944382.1464,757522.0147,336676.451,231388.5427,38966.3604,848752.0074,1,2,Private Bank,Female,Carl Anderson
IND38340,Julia Duncan,38,30188,10/20/2021 0:00,Joe Price,European,Assistant Manager,High,Jade,28714.6496,19220.88,1,339.3824,488326.7144,149576.5148,78218.91143,42485.21926,9553.9808,422154.166,1,1,Commercial,Male,Nicholas Ward
IND31054,Karen Matthews,64,32086,4/20/1995 0:00,Adam Hernandez,European,Staff Accountant II,Low,Jade,197781.426,26229.72,1,851.5204,542724.0184,117251.7464,99527.6452,24295.65257,46165.5224,1221165.566,2,2,Commercial,Female,Fred Bryant
IND41463,Howard Larson,70,23932,11/17/2018 0:00,Shawn Cook,Asian,Geologist I,Mid,Jade,51160.98,4492.2,2,2505.825,307889.82,51067.1385,41340.0645,5471.479125,17087.175,500610.915,1,1,Retail,Male,Ryan Taylor
IND39119,Kathy Murphy,78,9692,3/25/2017 0:00,Joshua Little,European,Marketing Manager,Low,Silver,173636.4168,19622.52,1,2108.7054,37396.3878,54702.28501,30390.15834,27114.77461,13048.5168,489980.2914,1,2,Institutional,Female,Sean Vasquez
IND63354,Robert Dixon,57,3173,5/16/2011 0:00,Phillip Peters,Asian,Safety Technician I,Low,Jade,159742.7793,12922.71,1,4174.4521,585321.0961,358650.4441,313187.7118,180436.5333,5116.615,1213320.811,2,2,Private Bank,Male,Nicholas Morrison
IND64751,Raymond Palmer,69,15939,8/20/2018 0:00,Bobby Burton,European,Automation Specialist III,High,Gold,274290.8025,27663.35,3,38.532,312146.991,351795.1408,259217.4722,340068.6361,3524.937,826948.59,3,2,Commercial,Male,Jack Phillips
IND73281,Karen Ray,29,27826,3/28/2019 0:00,Donald Reynolds,African,Senior Editor,Low,Gold,148785.0312,24981.45,1,2905.2864,553970.9436,865205.8612,523147.73,492563.7089,39035.6322,764525.2854,1,2,Retail,Male,Juan Ramirez
IND91520,Clarence Rivera,18,12377,3/18/2003 0:00,Victor Martinez,Australian,Geologist IV,Low,Jade,90295.857,20364.48,1,3516.5988,655556.8734,230628.4026,74188.15747,102766.726,5003.856,583640.7291,3,1,Retail,Female,Gregory Boyd
IND96624,Bobby Bailey,36,6225,2/2/2017 0:00,Jeremy Vasquez,European,Technical Writer,Mid,Gold,108925.0792,30067.87,1,1497.538,145447.3664,1170583.662,694414.037,366055.3995,18090.1434,792459.5266,0,2,Retail,Female,Victor Dean
IND27565,George Watson,61,27673,1/11/2008 0:00,Jason Duncan,American,Mechanical Systems Engineer,High,Jade,124182.24,20227.6,2,4343.78,728461.216,132191.3121,66592.61588,20663.58932,31010.28,496011.796,1,1,Institutional,Male,Jeremy Porter
IND18836,Victor Nichols,74,27536,12/2/2010 0:00,Paul Larson,European,Quality Control Specialist,Low,Jade,357699.4311,56809.35,1,257.3,248997.4436,1588226.818,384248.4236,493118.8103,84032.1216,1939102.34,0,3,Institutional,Male,Ernest Knight
IND75100,Sean Fernandez,42,6101,10/1/2018 0:00,Douglas Tucker,Australian,Librarian,Mid,Jade,157387.4452,24678.54,1,4662.9188,945129.9196,461900.113,98074.68152,227027.0692,48721.222,495468.1988,0,2,Private Bank,Male,Eric Shaw
IND94833,Evelyn Roberts,65,13967,7/19/2005 0:00,Roy Rice,Australian,Programmer IV,High,Silver,74911.1188,24005.02,2,4068.746,484151.5646,657037.305,352953.9242,229963.0568,12241.6184,1013540.673,3,1,Private Bank,Female,Joe Carroll
IND33044,Ryan Watson,36,5178,12/1/2020 0:00,Paul Holmes,European,Recruiter,Low,Silver,114076.48,23942.8,2,3128.136,150301.08,192758.589,97162.866,39899.46078,14746.224,760470.132,3,1,Private Bank,Female,Steve Sanchez
IND23940,Paula King,54,16932,4/27/2012 0:00,George Lewis,European,Statistician III,High,Silver,483167.3361,21681.09,1,5729.9346,435649.851,876651.0068,730542.5057,232087.7345,2961.8082,1193750.158,1,5,Private Bank,Male,Lawrence Sanchez
IND17023,Albert Reid,63,22801,3/13/2017 0:00,Dennis Morris,Asian,VP Product Management,Mid,Silver,331067.712,25598.08,2,7477.182,1227817.309,696479.1526,453049.5458,118266.2173,43090.977,169513.28,3,3,Private Bank,Female,Peter Castillo
IND69409,Harold Hall,64,20038,2/2/2009 0:00,Joshua Bennett,European,Geologist I,Low,Silver,405968.3126,7797.3,1,7672.8276,2080691.232,1056916.373,262502.1058,424009.9804,105935.3028,890955.7353,0,3,Private Bank,Male,Victor Gutierrez
IND30509,Bobby Rice,81,2775,6/19/2020 0:00,Patrick Graham,European,Software Engineer I,Mid,Jade,38161.9665,5367.59,2,1877.38,807581.6396,859187.7858,269406.3396,298167.2867,17677.4974,510650.4162,0,1,Private Bank,Male,Daniel Carroll
IND27469,Pamela Jacobs,85,30929,4/23/2017 0:00,Paul Holmes,American,Programmer II,Mid,Jade,370515.1632,29312.54,1,2425.6256,334240.3968,33627.16877,19440.70694,20523.08144,7215.4752,165055.8976,0,3,Commercial,Female,Carl Anderson
IND40533,Sean Sims,37,14663,2/25/2020 0:00,Paul Larson,American,Nuclear Power Engineer,Mid,Jade,56531.44,4754.4,3,286.52,144163.64,1364674.721,423519.741,383050.0769,13131.78,1480738.26,2,1,Commercial,Female,Nicholas Ward
IND93358,Sara Mason,28,40481,4/16/2003 0:00,Chris Armstrong,European,Mechanical Systems Engineer,High,Gold,138288.5504,22771.51,1,984.2958,148978.359,28887.89054,39052.14833,17332.73433,8766.711,591285.2256,0,2,Retail,Female,Victor Dean
IND46908,Joseph Nelson,59,7570,11/2/2021 0:00,Raymond Alexander,European,Systems Administrator IV,High,Jade,244042.6077,43812.09,1,3683.151,836010.4446,2323735.378,690385.1485,784850.0432,4035.258,201503.5704,1,3,Institutional,Female,Jeremy Porter
IND85219,Adam GoPKRalez,72,2492,10/11/2000 0:00,Joshua Bennett,Asian,Graphic Designer,Mid,Jade,111558.6483,24260.07,2,1573.431,444592.5046,669180.3299,624067.0492,144437.6869,31590.5055,1366854.284,1,3,Private Bank,Female,Ernest Knight
IND93026,Roger Jacobs,61,22857,2/25/2018 0:00,Donald Reynolds,European,VP Quality Control,Mid,Jade,211664.1072,11081.48,1,3550.6656,123814.2108,404394.2124,391349.2378,310470.3953,7217.2464,974467.5656,1,3,Commercial,Female,Eric Shaw
IND67593,Paul Cruz,20,41236,7/30/2011 0:00,Samuel Fowler,European,Health Coach III,Mid,Gold,172376.6772,37392.82,1,234.52,647839.114,1459002.113,808062.709,304819.2108,43742.244,1468858.456,0,3,Retail,Male,Kevin Kim
IND13283,Nicholas GoPKRales,48,26872,12/13/2015 0:00,Bruce Porter,American,Nurse Practicioner,High,Jade,216833.8491,14481.19,3,1004.9383,530725.888,782142.5164,301771.5221,157044.3635,56334.4314,504176.1316,1,2,Retail,Male,Victor Rogers
IND15990,Jeffrey Gardner,21,20833,1/8/2013 0:00,Roy Rice,Asian,VP Accounting,High,Jade,290141.1744,32854.14,1,1689.6,396701.184,1936626.278,738338.7686,245467.3808,33270.336,727784.64,1,2,Retail,Male,Eugene Cunningham
IND45804,Justin Long,69,10157,11/5/2016 0:00,Stephen Payne,Asian,Electrical Engineer,High,Silver,55214.5413,21708.82,1,2394.936,269257.4223,260867.3843,190741.7434,70013.43992,13420.0023,216264.0693,2,1,Institutional,Male,Joe Carroll
IND33862,Frank Daniels,33,6583,1/17/2020 0:00,Shawn Long,European,Web Developer II,Mid,Gold,233085.8838,27987.19,1,5277.0256,1375393.466,1057007.942,471878.5456,320877.411,41169.2512,2056978.37,0,3,Institutional,Male,Steve Sanchez
IND50358,Douglas Carr,56,12972,5/25/2006 0:00,Joe Hanson,Australian,Account Coordinator,Mid,Silver,255803.625,55883.25,2,1137.045,1097680.605,1152844.472,729350.5842,366557.4872,23633.925,691805.52,3,3,Private Bank,Female,Lawrence Sanchez
IND31525,Charles Howard,17,36622,8/20/2007 0:00,Keith Griffin,European,Programmer Analyst IV,Mid,Gold,252152.64,11210.4,3,336,488910.24,507901.824,431716.5504,134086.0815,9192.96,1001077.44,3,2,Private Bank,Female,Peter Castillo
IND78049,Roy Martinez,34,7992,5/4/2005 0:00,Joshua Bennett,Asian,Accounting Assistant IV,Low,Jade,43063.0965,1482.03,2,1445.6205,161403.678,168183.131,87059.50308,117451.1842,9519.4305,169312.0185,2,1,Private Bank,Female,Victor Gutierrez
IND72258,Chris Patterson,82,18425,1/31/2013 0:00,Joshua Little,European,General Manager,Low,Silver,250193.0925,72352,2,2762.562,1603655.328,2059977.752,1310894.933,252191.2157,53113.17,2592637.476,3,5,Private Bank,Female,Daniel Carroll
IND76365,Arthur Bishop,19,15618,3/18/1999 0:00,Joshua Little,Asian,Analog Circuit Design manager,Mid,Gold,269309.495,24395,1,500.6925,883088.052,610078.8625,221846.8591,598986.5195,44320.122,721317.905,0,4,Private Bank,Female,Carl Anderson
IND76509,Aaron Russell,85,11754,3/18/2004 0:00,Chris Armstrong,European,Budget/Accounting Analyst IV,Mid,Platinum,418553.28,23188,3,1400,136859.52,374674.9798,347912.4813,337207.4819,30455.936,1078029.568,1,3,Private Bank,Male,Nicholas Ward
IND33221,Bobby Martin,46,14120,5/16/2015 0:00,James Castillo,Asian,Media Manager III,Low,Jade,184005.9104,38858.04,2,787.2488,744839.2224,964879.3977,343431.65,317756.0457,13624.988,1399986.078,3,2,Private Bank,Male,Fred Bryant
IND45691,Patrick Bowman,42,42829,11/8/2017 0:00,Victor Ramos,Asian,Staff Accountant II,Mid,Platinum,53646.2829,23169.51,1,1274.49,541134.3168,48977.70394,58341.08851,10674.25842,11687.1804,705451.4208,2,2,Commercial,Female,Ryan Taylor
IND48905,Lawrence Lopez,28,41736,6/19/1996 0:00,Mark Montgomery,African,Biostatistician IV,High,Jade,291120.6408,23503.92,2,1917.9468,234804.6624,448853.2019,495487.3008,70825.5377,35766.0996,1080066.788,1,2,Commercial,Male,Sean Vasquez
IND64966,Julia Crawford,60,36583,12/2/2011 0:00,Benjamin Kim,Asian,Help Desk Operator,Mid,Jade,335306.3,42497,1,476.875,834959.293,895456.594,443620.6979,359004.1574,16345.749,974238.076,1,2,Retail,Male,Nicholas Morrison
IND21667,Elizabeth Mendoza,62,31254,8/29/2000 0:00,Jason Duncan,European,Internal Auditor,Mid,Silver,384161.9712,55375.32,1,715.68,652417.08,157233.09,232704.9732,46603.88788,6863.22,531618.36,2,4,Institutional,Female,Jack Phillips
IND65854,George Bailey,46,30995,3/31/2016 0:00,Dennis Morris,European,Geologist IV,Mid,Gold,73202.0163,23433.76,2,3548.5065,870770.2584,355418.8151,171028.6028,92355.44549,19705.4529,605994.9756,0,2,Private Bank,Female,Juan Ramirez
IND53772,Ann Hill,17,12743,9/9/2008 0:00,Keith Griffin,European,Account Representative I,High,Jade,249497.4825,59905.01,1,6824.52,991335.4,195027.48,66309.3432,109410.4163,30405.96,329428.16,3,4,Commercial,Male,Gregory Boyd
IND51069,Joseph West,41,24297,7/16/2014 0:00,Joshua Ryan,European,Recruiter,Low,Silver,152813.0625,11142.75,1,4128.6975,152412.5025,542700.2975,304804.2767,364055.2543,25102.3275,717216.24,0,3,Retail,Female,Victor Dean
IND83107,George Murray,20,29792,5/29/2018 0:00,Frank Brown,American,Product Engineer,Low,Jade,155016.4702,58870.01,1,5151.0765,1133879.456,234545.7169,220748.91,61257.82253,19782.39,1103015.973,1,3,Retail,Male,Jeremy Porter
IND19058,Aaron Gray,76,31073,5/10/2002 0:00,Shawn Wallace,Asian,Research Assistant IV,Low,Jade,180510.6699,26862.21,1,2830.8672,73509.156,98532.89107,65102.08874,60967.22635,11551.092,160281.576,3,2,Retail,Male,Ernest Knight
IND65820,Peter Jones,25,36282,10/23/2019 0:00,Joshua Ryan,Asian,Assistant Media Planner,High,Silver,209173.888,41508.92,1,4262.536,557126.6792,185439.7465,111903.2953,199507.5893,30238.88,180722.2696,2,3,Institutional,Male,Eric Shaw
IND71996,Cynthia Jacobs,17,23320,1/5/2017 0:00,Jeremy Vasquez,European,Dental Hygienist,Mid,Silver,258753.8044,54229.88,2,3595.0768,725874.4304,180850.8872,164703.4865,159826.9715,25770.7632,636208.2832,2,3,Institutional,Male,Joe Carroll
IND45882,Fred Castillo,39,8127,8/26/2007 0:00,Joe Price,European,Account Representative I,High,Jade,96488.2461,14451.86,1,190.4256,691066.8448,941649.1966,154876.5126,362411.0395,27180.1688,233634.1384,1,1,Private Bank,Male,Steve Sanchez
IND75924,Amy Sullivan,57,7222,10/13/1996 0:00,Bobby Burton,European,Administrative Officer,Mid,Gold,247170.24,52238.7,1,1579.5,710995.158,464391.2542,421392.064,460521.327,30882.87,929161.044,2,4,Private Bank,Male,Lawrence Sanchez
IND81510,Harry Burns,58,38258,3/23/2020 0:00,Paul Holmes,European,VP Quality Control,High,Jade,296377.2,34470.9,1,10356.426,519449.49,3863355.495,1173677.619,1385917.655,62491.212,3307776.768,1,4,Private Bank,Female,Peter Castillo
IND12649,Timothy Kelly,77,20112,11/5/2016 0:00,Stephen Payne,European,Account Representative I,High,Gold,298198.7904,49925.4,2,1969.7832,721788.0264,287081.203,315226.419,123838.9503,8521.3044,643405.392,3,3,Private Bank,Female,Victor Gutierrez
IND20255,Richard Young,83,20431,10/7/2011 0:00,Joshua Bennett,American,Biostatistician I,High,Jade,37980.75,15309,1,1648.215,195587.745,253960.0079,213092.8802,44136.49792,21609.06,1008604.05,2,2,Private Bank,Male,Daniel Carroll
IND86039,Dorothy Ross,32,16485,10/10/2007 0:00,Benjamin Kim,European,Administrative Assistant III,Low,Gold,163857.918,11498.34,2,1437.0342,148813.2156,117381.1263,57886.58282,116287.7131,3149.7018,725362.5582,2,1,Private Bank,Male,Carl Anderson
IND98413,Julie Crawford,41,12894,5/31/2007 0:00,Patrick Graham,European,Software Test Engineer I,Mid,Gold,83457.08,27288.8,2,688.555,1047895.632,672909.6677,509582.0785,178223.0654,14554.827,987653.198,0,2,Private Bank,Female,Nicholas Ward
IND16961,Ryan Hansen,76,13033,8/21/2009 0:00,Jesse Evans,European,Health Coach III,High,Jade,369740.3708,47076.14,1,2451.8584,701426.4584,413197.8199,270949.3901,35900.79419,738.5392,2096510.952,1,5,Commercial,Female,Victor Dean
IND39027,Brenda Wells,55,41804,10/26/2021 0:00,Victor Ramos,Asian,Developer II,Low,Jade,165463.5264,11687.04,1,2456.064,123209.0112,185375.785,147721.3286,103607.6848,6984.8064,301361.3568,3,2,Commercial,Female,Jeremy Porter
IND43922,Russell Gilbert,85,6166,3/7/1999 0:00,Carl Nguyen,European,Assistant Professor,High,Silver,104251.1248,8250.1,1,2816.58,505320.12,372344.355,79433.4624,129973.0029,57875.82,1471805.88,1,2,Retail,Female,Ernest Knight
IND29124,Christine Carr,55,23404,1/10/2000 0:00,Roy Rice,Australian,Staff Accountant I,High,Gold,279904.8384,15820.92,1,6591.0544,1208206.854,729409.644,496619.3321,178782.9596,24833.9728,1100336.74,1,3,Institutional,Female,Eric Shaw
IND46526,Patrick Sims,81,10315,6/26/2001 0:00,Bruce Porter,American,Software Test Engineer I,Mid,Silver,143436.72,15120.8,1,123.488,439803.328,15830.35648,6052.78336,13609.45059,9383.728,317180.832,0,1,Private Bank,Male,Kevin Kim
IND69834,Norma Murphy,54,17739,9/23/2010 0:00,Paul Larson,Asian,Account Representative IV,High,Jade,185424.3468,29845.8,3,1964.8062,401800.4784,132468.2854,184108.4644,40009.91264,29367.5922,458559.0684,0,2,Commercial,Male,Victor Rogers
IND52128,Howard Reed,68,12385,12/6/2001 0:00,Roy Rice,European,Office Assistant II,Low,Silver,78951.0456,32630.07,1,3574.8808,985390.734,244487.1253,71033.42155,79094.88892,67565.774,2370468.684,3,4,Retail,Male,Eugene Cunningham
IND74305,Arthur Knight,51,40037,10/22/2010 0:00,Dennis Ruiz,Australian,Physical Therapy Assistant,High,Gold,273949.7984,15299.84,1,3148.0064,57776.8576,663967.5553,353541.1658,524016.9914,4461.3184,103683.1488,2,2,Retail,Female,Joe Carroll
IND73272,Christina Marshall,74,38864,11/8/2000 0:00,Raymond Alexander,Asian,Geologist III,Low,Silver,424534.08,18303.68,2,2325.8232,1143094.896,1446402.951,1004446.494,341511.808,31219.4304,583708.5288,0,5,Retail,Female,Steve Sanchez
IND49313,Christina Crawford,84,11176,4/20/2006 0:00,George Lewis,European,Operator,High,Jade,249651.29,4340.7,1,2409.372,102479.58,1090941.385,707091.6384,245461.8116,64103.508,1717814.952,3,2,Institutional,Male,Lawrence Sanchez
IND43853,Patrick Butler,36,22513,9/3/2013 0:00,Jason Duncan,Asian,Systems Administrator IV,Low,Silver,53241.0368,18142.88,1,1248.8336,320085.0576,66334.72026,48775.5296,37557.15779,11056.1472,348186.0032,3,1,Institutional,Male,Peter Castillo
IND68149,David Porter,53,5810,5/13/2014 0:00,Stephen Payne,Asian,Automation Specialist III,High,Jade,28267.3044,4179.33,1,984.4092,685686.8376,775590.3813,320352.5488,236836.0773,21839.5764,748494.1566,3,1,Private Bank,Male,Victor Gutierrez
IND31637,Jeffrey Hernandez,18,33809,4/24/2017 0:00,Joshua Little,European,Human Resources Manager,Mid,Jade,82095.1455,18783.52,3,1325.312,580082.912,447626.9056,151074.0806,84937.20534,37783.296,371829.872,3,1,Private Bank,Female,Daniel Carroll
IND26575,Aaron Russell,71,13435,1/17/2019 0:00,Joshua Bennett,European,Technical Writer,Mid,Platinum,91094.4,63260.8,1,3129.72,380404.64,24209.922,29492.0868,9006.090984,24181.08,1081277.12,0,3,Private Bank,Male,Carl Anderson
IND52133,Andrea GoPKRales,84,21930,7/29/2014 0:00,Nicholas Simmons,American,Engineer IV,Low,Jade,94094.4033,13896.6,3,646.3509,160491.7115,197645.506,90447.94341,205417.3293,13140.5921,320104.1106,1,2,Private Bank,Male,Nicholas Ward
IND70060,Henry Garrett,43,43190,6/1/2010 0:00,Paul Holmes,African,Systems Administrator III,Mid,Silver,262723.6832,52633.68,3,8438.5488,682130.3984,410349.821,161828.0984,125879.1423,83921.8864,1003712.459,1,4,Private Bank,Female,Fred Bryant
IND54963,Frank Rivera,80,42471,5/27/2012 0:00,Adam Hernandez,European,Accountant III,Low,Gold,33978.9897,2841.75,1,337.8915,624624.3315,345042.4979,112458.2956,123090.7163,1116.828,59761.962,2,1,Private Bank,Male,Ryan Taylor
IND66192,Richard Richards,20,26213,11/16/2008 0:00,Dennis Ruiz,Asian,Web Developer III,Mid,Gold,80367.5453,58648.81,1,2118.9459,844227.0852,476645.8765,175318.0236,357648.768,41563.0929,213113.8602,0,3,Private Bank,Female,Sean Vasquez
IND63630,Evelyn Hamilton,56,8255,4/11/2017 0:00,Ernest Rivera,American,Research Assistant IV,High,Jade,88949.5893,32072.41,1,2317.4162,430668.4393,585929.2476,184010.8381,282214.5169,13363.9055,1320578.633,1,1,Commercial,Female,Nicholas Morrison
IND16203,Patrick Payne,60,21075,7/24/2010 0:00,Jerry Green,European,Accounting Assistant IV,Low,Gold,45377.5872,18205.76,1,262.6432,346595.0208,181819.9711,203210.5559,34011.02988,9638.8096,464152.1152,3,1,Commercial,Male,Jack Phillips
IND34130,Arthur Arnold,37,5484,1/13/2020 0:00,Joshua Little,Asian,Recruiting Manager,High,Gold,146653.8885,28897.48,2,3903.1479,1242776.341,355410.5368,58117.44627,112479.6114,19452.9663,1553903.486,2,2,Retail,Male,Juan Ramirez
IND85584,Karen White,68,24313,4/9/2015 0:00,Joe Hanson,American,Nuclear Power Engineer,High,Silver,108466.0032,18478.56,3,4012.416,368031.84,442832.3641,205968.5414,349116.6777,23605.968,238047.7248,2,2,Institutional,Male,Gregory Boyd
